distance,time,phase
213.44095679064475,2025-06-23 10:11:18.950580566,P
81.44541798333812,2025-06-23 10:11:18.950580566,P
167.78027781063574,2025-06-23 10:11:18.950580566,P
168.02471399361224,2025-06-23 10:11:18.950580566,P
167.48695439106396,2025-06-23 10:11:18.951323975,P
167.29140544468277,2025-06-23 10:11:18.951323975,P
167.19363097149215,2025-06-23 10:11:18.951323975,P
166.99808202511096,2025-06-23 10:11:18.951323975,P
166.80253307872977,2025-06-23 10:11:18.951323975,P
81.54319245652871,2025-06-23 10:11:18.951323975,P
81.49430521993341,2025-06-23 10:11:18.951323975,P
81.6898541663146,2025-06-23 10:11:18.952067383,P
164.55372019534602,2025-06-23 10:11:18.952067383,P
164.30928401236955,2025-06-23 10:11:18.952067383,P
164.16262230258363,2025-06-23 10:11:18.952067383,P
164.01596059279774,2025-06-23 10:11:18.952067383,P
163.86929888301185,2025-06-23 10:11:18.952067383,P
163.57597546344005,2025-06-23 10:11:18.952067383,P
214.22315257616955,2025-06-23 10:11:18.952067383,P
163.03821586089177,2025-06-23 10:11:18.952067383,P
162.74489244131996,2025-06-23 10:11:18.952067383,P
214.17426533957425,2025-06-23 10:11:18.952067383,P
81.73874140290991,2025-06-23 10:11:18.952067383,P
