distance,picks,Phase,channel
11731.2,2025-03-18 09:01:35.052389376,S,1222
11740.8,2025-03-18 09:01:35.052389376,S,1223
11750.4,2025-03-18 09:01:35.052389376,S,1224
11760.0,2025-03-18 09:01:35.059063040,S,1225
11769.6,2025-03-18 09:01:35.068954112,S,1226
11779.2,2025-03-18 09:01:35.078844928,S,1227
11788.8,2025-03-18 09:01:35.079191552,S,1228
11798.4,2025-03-18 09:01:35.079191552,S,1229
11808.0,2025-03-18 09:01:35.079191552,S,1230
11817.6,2025-03-18 09:01:35.079191552,S,1231
11827.2,2025-03-18 09:01:35.083629568,S,1232
11836.8,2025-03-18 09:01:35.093520640,S,1233
11846.4,2025-03-18 09:01:35.103411712,S,1234
11856.0,2025-03-18 09:01:35.111475456,S,1235
11865.6,2025-03-18 09:01:35.118893568,S,1236
11875.2,2025-03-18 09:01:35.126311936,S,1237
11884.8,2025-03-18 09:01:35.132796160,S,1238
11894.4,2025-03-18 09:01:35.132796160,S,1239
11904.0,2025-03-18 09:01:35.135165440,S,1240
11913.6,2025-03-18 09:01:35.142583808,S,1241
11923.2,2025-03-18 09:01:35.150001920,S,1242
11932.8,2025-03-18 09:01:35.157420032,S,1243
11942.4,2025-03-18 09:01:35.166585088,S,1244
11952.0,2025-03-18 09:01:35.176475904,S,1245
11961.6,2025-03-18 09:01:35.186366976,S,1246
11971.2,2025-03-18 09:01:35.186400512,S,1247
11980.8,2025-03-18 09:01:35.186400512,S,1248
11990.4,2025-03-18 09:01:35.186400512,S,1249
12000.0,2025-03-18 09:01:35.186400512,S,1250
12009.6,2025-03-18 09:01:35.186400512,S,1251
12019.2,2025-03-18 09:01:35.186400512,S,1252
12028.8,2025-03-18 09:01:35.186400512,S,1253
12038.4,2025-03-18 09:01:35.190211328,S,1254
12048.0,2025-03-18 09:01:35.195156736,S,1255
12057.6,2025-03-18 09:01:35.200102400,S,1256
12067.2,2025-03-18 09:01:35.205047808,S,1257
12076.8,2025-03-18 09:01:35.209993216,S,1258
12086.4,2025-03-18 09:01:35.213202688,S,1259
12096.0,2025-03-18 09:01:35.213202688,S,1260
12105.6,2025-03-18 09:01:35.213202688,S,1261
12115.2,2025-03-18 09:01:35.213202688,S,1262
12124.8,2025-03-18 09:01:35.213202688,S,1263
12134.4,2025-03-18 09:01:35.213202688,S,1264
12144.0,2025-03-18 09:01:35.213370368,S,1265
12153.6,2025-03-18 09:01:35.219304960,S,1266
12163.2,2025-03-18 09:01:35.225239552,S,1267
12172.8,2025-03-18 09:01:35.231174144,S,1268
12182.4,2025-03-18 09:01:35.237108736,S,1269
12192.0,2025-03-18 09:01:35.240004864,S,1270
12201.6,2025-03-18 09:01:35.240004864,S,1271
12211.2,2025-03-18 09:01:35.240004864,S,1272
12220.8,2025-03-18 09:01:35.240004864,S,1273
12230.4,2025-03-18 09:01:35.240004864,S,1274
12240.0,2025-03-18 09:01:35.247391232,S,1275
12249.6,2025-03-18 09:01:35.254809600,S,1276
12259.2,2025-03-18 09:01:35.262227712,S,1277
12268.8,2025-03-18 09:01:35.266807040,S,1278
12278.4,2025-03-18 09:01:35.266807040,S,1279
12288.0,2025-03-18 09:01:35.266807040,S,1280
12297.6,2025-03-18 09:01:35.266807040,S,1281
12307.2,2025-03-18 09:01:35.266807040,S,1282
12316.8,2025-03-18 09:01:35.266807040,S,1283
12326.4,2025-03-18 09:01:35.266807040,S,1284
12336.0,2025-03-18 09:01:35.266807040,S,1285
12345.6,2025-03-18 09:01:35.266807040,S,1286
12355.2,2025-03-18 09:01:35.266807040,S,1287
12364.8,2025-03-18 09:01:35.266807040,S,1288
12374.4,2025-03-18 09:01:35.266807040,S,1289
12384.0,2025-03-18 09:01:35.266807040,S,1290
12393.6,2025-03-18 09:01:35.266807040,S,1291
12403.2,2025-03-18 09:01:35.266807040,S,1292
12412.8,2025-03-18 09:01:35.266807040,S,1293
12422.4,2025-03-18 09:01:35.266807040,S,1294
12432.0,2025-03-18 09:01:35.266807040,S,1295
12441.6,2025-03-18 09:01:35.266807040,S,1296
12451.2,2025-03-18 09:01:35.266807040,S,1297
12460.8,2025-03-18 09:01:35.266807040,S,1298
12470.4,2025-03-18 09:01:35.260794880,S,1299
12480.0,2025-03-18 09:01:35.250903808,S,1300
12489.6,2025-03-18 09:01:35.241012992,S,1301
12499.2,2025-03-18 09:01:35.240004864,S,1302
12508.8,2025-03-18 09:01:35.240004864,S,1303
12518.4,2025-03-18 09:01:35.240004864,S,1304
12528.0,2025-03-18 09:01:35.237185280,S,1305
12537.6,2025-03-18 09:01:35.227294464,S,1306
12547.2,2025-03-18 09:01:35.217403392,S,1307
12556.8,2025-03-18 09:01:35.208934912,S,1308
12566.4,2025-03-18 09:01:35.201516800,S,1309
12576.0,2025-03-18 09:01:35.194098688,S,1310
12585.6,2025-03-18 09:01:35.186680320,S,1311
12595.2,2025-03-18 09:01:35.186400512,S,1312
12604.8,2025-03-18 09:01:35.186400512,S,1313
12614.4,2025-03-18 09:01:35.186400512,S,1314
12624.0,2025-03-18 09:01:35.186400512,S,1315
12633.6,2025-03-18 09:01:35.186400512,S,1316
12643.2,2025-03-18 09:01:35.186400512,S,1317
12652.8,2025-03-18 09:01:35.186400512,S,1318
12662.4,2025-03-18 09:01:35.186400512,S,1319
12672.0,2025-03-18 09:01:35.186400512,S,1320
12681.6,2025-03-18 09:01:35.186007808,S,1321
12691.2,2025-03-18 09:01:35.171171328,S,1322
12700.8,2025-03-18 09:01:35.165143296,S,1323
12710.4,2025-03-18 09:01:35.170966528,S,1324
12720.0,2025-03-18 09:01:35.170966528,S,1325
12729.6,2025-03-18 09:01:35.182928640,S,1326
12739.2,2025-03-18 09:01:35.197765120,S,1327
12748.8,2025-03-18 09:01:35.200086272,S,1328
12758.4,2025-03-18 09:01:35.200086272,S,1329
12768.0,2025-03-18 09:01:35.200086272,S,1330
12777.6,2025-03-18 09:01:35.200086272,S,1331
12787.2,2025-03-18 09:01:35.200086272,S,1332
12796.8,2025-03-18 09:01:35.200086272,S,1333
12806.4,2025-03-18 09:01:35.200086272,S,1334
12816.0,2025-03-18 09:01:35.200086272,S,1335
12825.6,2025-03-18 09:01:35.200086272,S,1336
12835.2,2025-03-18 09:01:35.200086272,S,1337
12844.8,2025-03-18 09:01:35.200086272,S,1338
12854.4,2025-03-18 09:01:35.200086272,S,1339
12864.0,2025-03-18 09:01:35.200086272,S,1340
12873.6,2025-03-18 09:01:35.200086272,S,1341
12883.2,2025-03-18 09:01:35.200086272,S,1342
12892.8,2025-03-18 09:01:35.200086272,S,1343
12902.4,2025-03-18 09:01:35.200086272,S,1344
12912.0,2025-03-18 09:01:35.200086272,S,1345
12921.6,2025-03-18 09:01:35.200086272,S,1346
12931.2,2025-03-18 09:01:35.200086272,S,1347
12940.8,2025-03-18 09:01:35.200086272,S,1348
12950.4,2025-03-18 09:01:35.200086272,S,1349
12960.0,2025-03-18 09:01:35.200086272,S,1350
12969.6,2025-03-18 09:01:35.200086272,S,1351
12979.2,2025-03-18 09:01:35.200086272,S,1352
12988.8,2025-03-18 09:01:35.200086272,S,1353
12998.4,2025-03-18 09:01:35.200086272,S,1354
13008.0,2025-03-18 09:01:35.200086272,S,1355
13017.6,2025-03-18 09:01:35.200086272,S,1356
13027.2,2025-03-18 09:01:35.200086272,S,1357
13036.8,2025-03-18 09:01:35.200086272,S,1358
13046.4,2025-03-18 09:01:35.200086272,S,1359
13056.0,2025-03-18 09:01:35.200086272,S,1360
13065.6,2025-03-18 09:01:35.200086272,S,1361
13075.2,2025-03-18 09:01:35.200086272,S,1362
13084.8,2025-03-18 09:01:35.200086272,S,1363
13094.4,2025-03-18 09:01:35.200086272,S,1364
13104.0,2025-03-18 09:01:35.200086272,S,1365
13113.6,2025-03-18 09:01:35.200086272,S,1366
13123.2,2025-03-18 09:01:35.200086272,S,1367
13132.8,2025-03-18 09:01:35.200086272,S,1368
13142.4,2025-03-18 09:01:35.200086272,S,1369
13152.0,2025-03-18 09:01:35.200086272,S,1370
13161.6,2025-03-18 09:01:35.200086272,S,1371
13171.2,2025-03-18 09:01:35.200086272,S,1372
13180.8,2025-03-18 09:01:35.200086272,S,1373
13190.4,2025-03-18 09:01:35.200086272,S,1374
13200.0,2025-03-18 09:01:35.200086272,S,1375
13209.6,2025-03-18 09:01:35.200086272,S,1376
13219.2,2025-03-18 09:01:35.200086272,S,1377
13228.8,2025-03-18 09:01:35.200086272,S,1378
13238.4,2025-03-18 09:01:35.200086272,S,1379
13248.0,2025-03-18 09:01:35.200086272,S,1380
13257.6,2025-03-18 09:01:35.200086272,S,1381
13267.2,2025-03-18 09:01:35.200086272,S,1382
13276.8,2025-03-18 09:01:35.200086272,S,1383
13286.4,2025-03-18 09:01:35.200086272,S,1384
13296.0,2025-03-18 09:01:35.200086272,S,1385
13305.6,2025-03-18 09:01:35.190755584,S,1386
13315.2,2025-03-18 09:01:35.180864768,S,1387
13324.8,2025-03-18 09:01:35.170973696,S,1388
13334.4,2025-03-18 09:01:35.170966528,S,1389
13344.0,2025-03-18 09:01:35.170966528,S,1390
13353.6,2025-03-18 09:01:35.170966528,S,1391
13363.2,2025-03-18 09:01:35.170966528,S,1392
13372.8,2025-03-18 09:01:35.170966528,S,1393
13382.4,2025-03-18 09:01:35.170142208,S,1394
13392.0,2025-03-18 09:01:35.162724096,S,1395
13401.6,2025-03-18 09:01:35.155305984,S,1396
13411.2,2025-03-18 09:01:35.147887616,S,1397
13420.8,2025-03-18 09:01:35.141846784,S,1398
13430.4,2025-03-18 09:01:35.141846784,S,1399
13440.0,2025-03-18 09:01:35.141846784,S,1400
13449.6,2025-03-18 09:01:35.141846784,S,1401
13459.2,2025-03-18 09:01:35.141846784,S,1402
13468.8,2025-03-18 09:01:35.141846784,S,1403
13478.4,2025-03-18 09:01:35.141846784,S,1404
13488.0,2025-03-18 09:01:35.141846784,S,1405
13497.6,2025-03-18 09:01:35.141846784,S,1406
13507.2,2025-03-18 09:01:35.141846784,S,1407
13516.8,2025-03-18 09:01:35.141846784,S,1408
13526.4,2025-03-18 09:01:35.141846784,S,1409
13536.0,2025-03-18 09:01:35.141846784,S,1410
13545.6,2025-03-18 09:01:35.141846784,S,1411
13555.2,2025-03-18 09:01:35.141846784,S,1412
13564.8,2025-03-18 09:01:35.141846784,S,1413
13574.4,2025-03-18 09:01:35.141846784,S,1414
13584.0,2025-03-18 09:01:35.141846784,S,1415
13593.6,2025-03-18 09:01:35.141846784,S,1416
13603.2,2025-03-18 09:01:35.141846784,S,1417
13612.8,2025-03-18 09:01:35.141846784,S,1418
13622.4,2025-03-18 09:01:35.141846784,S,1419
13632.0,2025-03-18 09:01:35.141846784,S,1420
13641.6,2025-03-18 09:01:35.141846784,S,1421
13651.2,2025-03-18 09:01:35.141846784,S,1422
13660.8,2025-03-18 09:01:35.141846784,S,1423
13670.4,2025-03-18 09:01:35.141846784,S,1424
13680.0,2025-03-18 09:01:35.141846784,S,1425
13689.6,2025-03-18 09:01:35.141846784,S,1426
13699.2,2025-03-18 09:01:35.141846784,S,1427
13708.8,2025-03-18 09:01:35.141846784,S,1428
13718.4,2025-03-18 09:01:35.141846784,S,1429
13728.0,2025-03-18 09:01:35.141846784,S,1430
13737.6,2025-03-18 09:01:35.141846784,S,1431
13747.2,2025-03-18 09:01:35.135767808,S,1432
13756.8,2025-03-18 09:01:35.128349696,S,1433
13766.4,2025-03-18 09:01:35.120931328,S,1434
13776.0,2025-03-18 09:01:35.113512960,S,1435
13785.6,2025-03-18 09:01:35.112726784,S,1436
13795.2,2025-03-18 09:01:35.112726784,S,1437
13804.8,2025-03-18 09:01:35.112726784,S,1438
13814.4,2025-03-18 09:01:35.112726784,S,1439
13824.0,2025-03-18 09:01:35.112726784,S,1440
13833.6,2025-03-18 09:01:35.112726784,S,1441
13843.2,2025-03-18 09:01:35.112726784,S,1442
13852.8,2025-03-18 09:01:35.112726784,S,1443
13862.4,2025-03-18 09:01:35.112726784,S,1444
13872.0,2025-03-18 09:01:35.112726784,S,1445
13881.6,2025-03-18 09:01:35.112726784,S,1446
13891.2,2025-03-18 09:01:35.112726784,S,1447
13900.8,2025-03-18 09:01:35.112726784,S,1448
13910.4,2025-03-18 09:01:35.112726784,S,1449
13920.0,2025-03-18 09:01:35.112726784,S,1450
13929.6,2025-03-18 09:01:35.112726784,S,1451
13939.2,2025-03-18 09:01:35.112726784,S,1452
13948.8,2025-03-18 09:01:35.112726784,S,1453
13958.4,2025-03-18 09:01:35.112726784,S,1454
13968.0,2025-03-18 09:01:35.112726784,S,1455
13977.6,2025-03-18 09:01:35.112726784,S,1456
13987.2,2025-03-18 09:01:35.112726784,S,1457
13996.8,2025-03-18 09:01:35.112726784,S,1458
14006.4,2025-03-18 09:01:35.112726784,S,1459
14016.0,2025-03-18 09:01:35.112726784,S,1460
14025.6,2025-03-18 09:01:35.112726784,S,1461
14035.2,2025-03-18 09:01:35.112726784,S,1462
14044.8,2025-03-18 09:01:35.112726784,S,1463
14054.4,2025-03-18 09:01:35.112726784,S,1464
14064.0,2025-03-18 09:01:35.112726784,S,1465
14073.6,2025-03-18 09:01:35.112726784,S,1466
14083.2,2025-03-18 09:01:35.112726784,S,1467
14092.8,2025-03-18 09:01:35.112726784,S,1468
14102.4,2025-03-18 09:01:35.112726784,S,1469
14112.0,2025-03-18 09:01:35.112726784,S,1470
14121.6,2025-03-18 09:01:35.112726784,S,1471
14131.2,2025-03-18 09:01:35.112726784,S,1472
14140.8,2025-03-18 09:01:35.112726784,S,1473
14150.4,2025-03-18 09:01:35.112726784,S,1474
14160.0,2025-03-18 09:01:35.112726784,S,1475
14169.6,2025-03-18 09:01:35.112726784,S,1476
14179.2,2025-03-18 09:01:35.112726784,S,1477
14188.8,2025-03-18 09:01:35.112726784,S,1478
14198.4,2025-03-18 09:01:35.112726784,S,1479
14208.0,2025-03-18 09:01:35.112726784,S,1480
14217.6,2025-03-18 09:01:35.112726784,S,1481
14227.2,2025-03-18 09:01:35.112726784,S,1482
14236.8,2025-03-18 09:01:35.112726784,S,1483
14246.4,2025-03-18 09:01:35.112726784,S,1484
14256.0,2025-03-18 09:01:35.112726784,S,1485
14265.6,2025-03-18 09:01:35.112726784,S,1486
14275.2,2025-03-18 09:01:35.112726784,S,1487
14284.8,2025-03-18 09:01:35.112726784,S,1488
14294.4,2025-03-18 09:01:35.112726784,S,1489
14304.0,2025-03-18 09:01:35.112726784,S,1490
14313.6,2025-03-18 09:01:35.112726784,S,1491
14323.2,2025-03-18 09:01:35.112726784,S,1492
14332.8,2025-03-18 09:01:35.112726784,S,1493
14342.4,2025-03-18 09:01:35.112726784,S,1494
14352.0,2025-03-18 09:01:35.112726784,S,1495
14361.6,2025-03-18 09:01:35.112726784,S,1496
14371.2,2025-03-18 09:01:35.112726784,S,1497
14380.8,2025-03-18 09:01:35.112726784,S,1498
14390.4,2025-03-18 09:01:35.112726784,S,1499
14400.0,2025-03-18 09:01:35.112726784,S,1500
14409.6,2025-03-18 09:01:35.112726784,S,1501
14419.2,2025-03-18 09:01:35.112726784,S,1502
14428.8,2025-03-18 09:01:35.112726784,S,1503
14438.4,2025-03-18 09:01:35.112726784,S,1504
14448.0,2025-03-18 09:01:35.112726784,S,1505
14457.6,2025-03-18 09:01:35.112726784,S,1506
14467.2,2025-03-18 09:01:35.112726784,S,1507
14476.8,2025-03-18 09:01:35.112726784,S,1508
14486.4,2025-03-18 09:01:35.112726784,S,1509
14496.0,2025-03-18 09:01:35.112726784,S,1510
14505.6,2025-03-18 09:01:35.112726784,S,1511
14515.2,2025-03-18 09:01:35.112726784,S,1512
14524.8,2025-03-18 09:01:35.112726784,S,1513
14534.4,2025-03-18 09:01:35.112726784,S,1514
14544.0,2025-03-18 09:01:35.118719232,S,1515
14553.6,2025-03-18 09:01:35.133555712,S,1516
14563.2,2025-03-18 09:01:35.145119488,S,1517
14572.8,2025-03-18 09:01:35.152537856,S,1518
14582.4,2025-03-18 09:01:35.159955968,S,1519
14592.0,2025-03-18 09:01:35.167374080,S,1520
14601.6,2025-03-18 09:01:35.170966528,S,1521
14611.2,2025-03-18 09:01:35.170966528,S,1522
14620.8,2025-03-18 09:01:35.170966528,S,1523
14630.4,2025-03-18 09:01:35.170966528,S,1524
14640.0,2025-03-18 09:01:35.170966528,S,1525
14649.6,2025-03-18 09:01:35.170966528,S,1526
14659.2,2025-03-18 09:01:35.170966528,S,1527
14668.8,2025-03-18 09:01:35.170966528,S,1528
14678.4,2025-03-18 09:01:35.170966528,S,1529
14688.0,2025-03-18 09:01:35.181107200,S,1530
14697.6,2025-03-18 09:01:35.195943680,S,1531
14707.2,2025-03-18 09:01:35.200086272,S,1532
14716.8,2025-03-18 09:01:35.200086272,S,1533
14726.4,2025-03-18 09:01:35.200086272,S,1534
14736.0,2025-03-18 09:01:35.200086272,S,1535
14745.6,2025-03-18 09:01:35.205986304,S,1536
14755.2,2025-03-18 09:01:35.213404416,S,1537
14764.8,2025-03-18 09:01:35.220822784,S,1538
14774.4,2025-03-18 09:01:35.228240896,S,1539
14784.0,2025-03-18 09:01:35.229206016,S,1540
14793.6,2025-03-18 09:01:35.229206016,S,1541
14803.2,2025-03-18 09:01:35.229206016,S,1542
14812.8,2025-03-18 09:01:35.229206016,S,1543
14822.4,2025-03-18 09:01:35.229206016,S,1544
14832.0,2025-03-18 09:01:35.229206016,S,1545
14841.6,2025-03-18 09:01:35.229206016,S,1546
14851.2,2025-03-18 09:01:35.229347072,S,1547
14860.8,2025-03-18 09:01:35.236765440,S,1548
14870.4,2025-03-18 09:01:35.244183808,S,1549
14880.0,2025-03-18 09:01:35.251601920,S,1550
14889.6,2025-03-18 09:01:35.258326016,S,1551
14899.2,2025-03-18 09:01:35.258326016,S,1552
14908.8,2025-03-18 09:01:35.258326016,S,1553
14918.4,2025-03-18 09:01:35.258326016,S,1554
14928.0,2025-03-18 09:01:35.258949632,S,1555
14937.6,2025-03-18 09:01:35.262658816,S,1556
14947.2,2025-03-18 09:01:35.266367744,S,1557
14956.8,2025-03-18 09:01:35.270076928,S,1558
14966.4,2025-03-18 09:01:35.273786112,S,1559
14976.0,2025-03-18 09:01:35.277495040,S,1560
14985.6,2025-03-18 09:01:35.281204224,S,1561
14995.2,2025-03-18 09:01:35.284913152,S,1562
15004.8,2025-03-18 09:01:35.287445504,S,1563
15014.4,2025-03-18 09:01:35.287445504,S,1564
15024.0,2025-03-18 09:01:35.287445504,S,1565
15033.6,2025-03-18 09:01:35.287445504,S,1566
15043.2,2025-03-18 09:01:35.291321344,S,1567
15052.8,2025-03-18 09:01:35.301212160,S,1568
15062.4,2025-03-18 09:01:35.311103232,S,1569
15072.0,2025-03-18 09:01:35.316565504,S,1570
15081.6,2025-03-18 09:01:35.316565504,S,1571
15091.2,2025-03-18 09:01:35.316565504,S,1572
15100.8,2025-03-18 09:01:35.316565504,S,1573
15110.4,2025-03-18 09:01:35.316565504,S,1574
15120.0,2025-03-18 09:01:35.316565504,S,1575
15129.6,2025-03-18 09:01:35.316565504,S,1576
15139.2,2025-03-18 09:01:35.316565504,S,1577
15148.8,2025-03-18 09:01:35.316565504,S,1578
15158.4,2025-03-18 09:01:35.316565504,S,1579
15168.0,2025-03-18 09:01:35.316565504,S,1580
15177.6,2025-03-18 09:01:35.316565504,S,1581
15187.2,2025-03-18 09:01:35.316565504,S,1582
15196.8,2025-03-18 09:01:35.316565504,S,1583
15206.4,2025-03-18 09:01:35.316565504,S,1584
15216.0,2025-03-18 09:01:35.323759872,S,1585
15225.6,2025-03-18 09:01:35.333650944,S,1586
15235.2,2025-03-18 09:01:35.343541760,S,1587
15244.8,2025-03-18 09:01:35.345685248,S,1588
15254.4,2025-03-18 09:01:35.345685248,S,1589
15264.0,2025-03-18 09:01:35.345685248,S,1590
15273.6,2025-03-18 09:01:35.345685248,S,1591
15283.2,2025-03-18 09:01:35.345685248,S,1592
15292.8,2025-03-18 09:01:35.345685248,S,1593
15302.4,2025-03-18 09:01:35.345685248,S,1594
15312.0,2025-03-18 09:01:35.345685248,S,1595
15321.6,2025-03-18 09:01:35.345685248,S,1596
15331.2,2025-03-18 09:01:35.345685248,S,1597
15340.8,2025-03-18 09:01:35.345685248,S,1598
15350.4,2025-03-18 09:01:35.345736960,S,1599
15360.0,2025-03-18 09:01:35.353155328,S,1600
15369.6,2025-03-18 09:01:35.360573440,S,1601
15379.2,2025-03-18 09:01:35.367991552,S,1602
15388.8,2025-03-18 09:01:35.374804992,S,1603
15398.4,2025-03-18 09:01:35.374804992,S,1604
15408.0,2025-03-18 09:01:35.374804992,S,1605
15417.6,2025-03-18 09:01:35.376844544,S,1606
15427.2,2025-03-18 09:01:35.391680768,S,1607
15436.8,2025-03-18 09:01:35.403924736,S,1608
15446.4,2025-03-18 09:01:35.403924736,S,1609
15456.0,2025-03-18 09:01:35.403924736,S,1610
15465.6,2025-03-18 09:01:35.403924736,S,1611
15475.2,2025-03-18 09:01:35.403924736,S,1612
15484.8,2025-03-18 09:01:35.403924736,S,1613
15494.4,2025-03-18 09:01:35.403924736,S,1614
15504.0,2025-03-18 09:01:35.403924736,S,1615
15513.6,2025-03-18 09:01:35.405125888,S,1616
15523.2,2025-03-18 09:01:35.408835072,S,1617
15532.8,2025-03-18 09:01:35.412544256,S,1618
15542.4,2025-03-18 09:01:35.416253440,S,1619
15552.0,2025-03-18 09:01:35.419962624,S,1620
15561.6,2025-03-18 09:01:35.423671808,S,1621
15571.2,2025-03-18 09:01:35.427380736,S,1622
15580.8,2025-03-18 09:01:35.431089920,S,1623
15590.4,2025-03-18 09:01:35.436163584,S,1624
15600.0,2025-03-18 09:01:35.442757632,S,1625
15609.6,2025-03-18 09:01:35.449351680,S,1626
15619.2,2025-03-18 09:01:35.455945472,S,1627
15628.8,2025-03-18 09:01:35.462539520,S,1628
15638.4,2025-03-18 09:01:35.469133568,S,1629
15648.0,2025-03-18 09:01:35.475727360,S,1630
15657.6,2025-03-18 09:01:35.482321408,S,1631
15667.2,2025-03-18 09:01:35.488915456,S,1632
15676.8,2025-03-18 09:01:35.495086848,S,1633
15686.4,2025-03-18 09:01:35.501021440,S,1634
15696.0,2025-03-18 09:01:35.506956032,S,1635
15705.6,2025-03-18 09:01:35.512890624,S,1636
15715.2,2025-03-18 09:01:35.518825216,S,1637
15724.8,2025-03-18 09:01:35.520403968,S,1638
15734.4,2025-03-18 09:01:35.520403968,S,1639
15744.0,2025-03-18 09:01:35.520403968,S,1640
15753.6,2025-03-18 09:01:35.520403968,S,1641
15763.2,2025-03-18 09:01:35.520403968,S,1642
15772.8,2025-03-18 09:01:35.520403968,S,1643
15782.4,2025-03-18 09:01:35.520403968,S,1644
15792.0,2025-03-18 09:01:35.520403968,S,1645
15801.6,2025-03-18 09:01:35.520403968,S,1646
15811.2,2025-03-18 09:01:35.520403968,S,1647
15820.8,2025-03-18 09:01:35.520403968,S,1648
15830.4,2025-03-18 09:01:35.534335488,S,1649
15840.0,2025-03-18 09:01:35.549171968,S,1650
15849.6,2025-03-18 09:01:35.549523712,S,1651
15859.2,2025-03-18 09:01:35.549523712,S,1652
15868.8,2025-03-18 09:01:35.549523712,S,1653
15878.4,2025-03-18 09:01:35.549523712,S,1654
15888.0,2025-03-18 09:01:35.549523712,S,1655
15897.6,2025-03-18 09:01:35.552138752,S,1656
15907.2,2025-03-18 09:01:35.578643456,S,1657
15916.8,2025-03-18 09:01:35.578643456,S,1658
15926.4,2025-03-18 09:01:35.580068352,S,1659
15936.0,2025-03-18 09:01:35.589959424,S,1660
15945.6,2025-03-18 09:01:35.599850240,S,1661
15955.2,2025-03-18 09:01:35.607763456,S,1662
15964.8,2025-03-18 09:01:35.607763456,S,1663
15974.4,2025-03-18 09:01:35.607763456,S,1664
15984.0,2025-03-18 09:01:35.607763456,S,1665
15993.6,2025-03-18 09:01:35.607763456,S,1666
16003.2,2025-03-18 09:01:35.607763456,S,1667
16012.8,2025-03-18 09:01:35.609613824,S,1668
16022.4,2025-03-18 09:01:35.615548416,S,1669
16032.0,2025-03-18 09:01:35.621483008,S,1670
16041.6,2025-03-18 09:01:35.627417600,S,1671
16051.2,2025-03-18 09:01:35.633351936,S,1672
16060.8,2025-03-18 09:01:35.636882944,S,1673
16070.4,2025-03-18 09:01:35.636882944,S,1674
16080.0,2025-03-18 09:01:35.636882944,S,1675
16089.6,2025-03-18 09:01:35.636882944,S,1676
16099.2,2025-03-18 09:01:35.636882944,S,1677
16108.8,2025-03-18 09:01:35.636882944,S,1678
16118.4,2025-03-18 09:01:35.640717056,S,1679
16128.0,2025-03-18 09:01:35.648135424,S,1680
16137.6,2025-03-18 09:01:35.655553792,S,1681
16147.2,2025-03-18 09:01:35.662971904,S,1682
16156.8,2025-03-18 09:01:35.668509952,S,1683
16166.4,2025-03-18 09:01:35.672749056,S,1684
16176.0,2025-03-18 09:01:35.676987904,S,1685
16185.6,2025-03-18 09:01:35.681227008,S,1686
16195.2,2025-03-18 09:01:35.685465856,S,1687
16204.8,2025-03-18 09:01:35.689704960,S,1688
16214.4,2025-03-18 09:01:35.693943808,S,1689
16224.0,2025-03-18 09:01:35.695122688,S,1690
16233.6,2025-03-18 09:01:35.695122688,S,1691
16243.2,2025-03-18 09:01:35.695122688,S,1692
16252.8,2025-03-18 09:01:35.695122688,S,1693
16262.4,2025-03-18 09:01:35.695122688,S,1694
16272.0,2025-03-18 09:01:35.695122688,S,1695
16281.6,2025-03-18 09:01:35.695122688,S,1696
16291.2,2025-03-18 09:01:35.698284288,S,1697
16300.8,2025-03-18 09:01:35.701993472,S,1698
16310.4,2025-03-18 09:01:35.705702400,S,1699
16320.0,2025-03-18 09:01:35.709411584,S,1700
16329.6,2025-03-18 09:01:35.713120768,S,1701
16339.2,2025-03-18 09:01:35.716829952,S,1702
16348.8,2025-03-18 09:01:35.720538880,S,1703
16358.4,2025-03-18 09:01:35.724242432,S,1704
16368.0,2025-03-18 09:01:35.724242432,S,1705
16377.6,2025-03-18 09:01:35.724242432,S,1706
16387.2,2025-03-18 09:01:35.725946880,S,1707
16396.8,2025-03-18 09:01:35.753362432,S,1708
16406.4,2025-03-18 09:01:35.753362432,S,1709
16416.0,2025-03-18 09:01:35.754035200,S,1710
16425.6,2025-03-18 09:01:35.759969792,S,1711
16435.2,2025-03-18 09:01:35.765904384,S,1712
16444.8,2025-03-18 09:01:35.771838976,S,1713
16454.4,2025-03-18 09:01:35.777773568,S,1714
16464.0,2025-03-18 09:01:35.782482176,S,1715
16473.6,2025-03-18 09:01:35.782482176,S,1716
16483.2,2025-03-18 09:01:35.782482176,S,1717
16492.8,2025-03-18 09:01:35.782482176,S,1718
16502.4,2025-03-18 09:01:35.782482176,S,1719
16512.0,2025-03-18 09:01:35.782482176,S,1720
16521.6,2025-03-18 09:01:35.782482176,S,1721
16531.2,2025-03-18 09:01:35.782482176,S,1722
16540.8,2025-03-18 09:01:35.782482176,S,1723
16550.4,2025-03-18 09:01:35.782482176,S,1724
16560.0,2025-03-18 09:01:35.782482176,S,1725
16569.6,2025-03-18 09:01:35.782482176,S,1726
16579.2,2025-03-18 09:01:35.782482176,S,1727
16588.8,2025-03-18 09:01:35.785812224,S,1728
16598.4,2025-03-18 09:01:35.793230336,S,1729
16608.0,2025-03-18 09:01:35.800648448,S,1730
16617.6,2025-03-18 09:01:35.808066816,S,1731
16627.2,2025-03-18 09:01:35.811601920,S,1732
16636.8,2025-03-18 09:01:35.811601920,S,1733
16646.4,2025-03-18 09:01:35.811601920,S,1734
16656.0,2025-03-18 09:01:35.811601920,S,1735
16665.6,2025-03-18 09:01:35.811601920,S,1736
16675.2,2025-03-18 09:01:35.811601920,S,1737
16684.8,2025-03-18 09:01:35.817885696,S,1738
16694.4,2025-03-18 09:01:35.827776512,S,1739
